(-1.000000,  -1.000000,  -1.000000),  (0.000000,  0.000000)
(1.000000,  1.000000,  -1.000000),  (1.000000,  1.000000)
(1.000000,  -1.000000,  -1.000000),  (1.000000,  0.000000)
(1.000000,  1.000000,  -1.000000),  (1.000000,  1.000000)
(-1.000000,  -1.000000,  -1.000000),  (0.000000,  0.000000)
(-1.000000,  1.000000,  -1.000000),  (0.000000,  1.000000)
(-1.000000,  1.000000,  1.000000),  (0.000000,  0.000000)
(-1.000000,  -1.000000,  1.000000),  (0.000000,  0.999999)
(1.000000,  0.999999,  1.000000),  (1.000000,  0.000000)
(1.000000,  0.999999,  1.000000),  (1.000000,  0.000000)
(-1.000000,  -1.000000,  1.000000),  (0.000000,  0.999999)
(0.999999,  -1.000001,  1.000000),  (0.999999,  1.000000)
(1.000000,  0.999999,  1.000000),  (1.000000,  0.000000)
(1.000000,  -1.000000,  -1.000000),  (0.000000,  1.000000)
(1.000000,  1.000000,  -1.000000),  (1.000000,  1.000000)
(1.000000,  -1.000000,  -1.000000),  (0.000000,  1.000000)
(1.000000,  0.999999,  1.000000),  (1.000000,  0.000000)
(0.999999,  -1.000001,  1.000000),  (0.000000,  0.000000)
(0.999999,  -1.000001,  1.000000),  (0.999999,  1.000000)
(-1.000000,  -1.000000,  -1.000000),  (-0.000000,  1.999999)
(1.000000,  -1.000000,  -1.000000),  (0.999999,  2.000000)
(-1.000000,  -1.000000,  -1.000000),  (-0.000000,  1.999999)
(0.999999,  -1.000001,  1.000000),  (0.999999,  1.000000)
(-1.000000,  -1.000000,  1.000000),  (0.000000,  0.999999)
(-1.000000,  1.000000,  1.000000),  (0.000000,  0.000000)
(-1.000000,  -1.000000,  -1.000000),  (1.000000,  1.000000)
(-1.000000,  -1.000000,  1.000000),  (1.000000,  0.000000)
(-1.000000,  -1.000000,  -1.000000),  (1.000000,  1.000000)
(-1.000000,  1.000000,  1.000000),  (0.000000,  0.000000)
(-1.000000,  1.000000,  -1.000000),  (0.000000,  1.000000)
(-1.000000,  1.000000,  1.000000),  (1.000000,  0.000000)
(1.000000,  0.999999,  1.000000),  (0.000000,  0.000000)
(-1.000000,  1.000000,  -1.000000),  (1.000000,  1.000000)
(1.000000,  0.999999,  1.000000),  (0.000000,  0.000000)
(1.000000,  1.000000,  -1.000000),  (0.000000,  1.000000)
(-1.000000,  1.000000,  -1.000000),  (1.000000,  1.000000)
