(-0.670921,  -0.587648,  -0.456646),  (0.005271,  0.098591)
(-0.672476,  -0.587648,  -0.456898),  (0.004519,  0.098543)
(-0.672476,  -0.587648,  -0.428912),  (0.068286,  0.098575)
(-0.670921,  -0.587648,  -0.429164),  (0.067569,  0.098592)
(-0.723223,  -0.395031,  -0.456898),  (0.194334,  0.179040)
(-0.724671,  -0.395031,  -0.456646),  (0.193613,  0.179049)
(-0.724671,  -0.395031,  -0.429164),  (0.131266,  0.178980)
(-0.723223,  -0.395031,  -0.428912),  (0.130559,  0.178923)
(-0.571258,  -0.395031,  -0.456646),  (0.005237,  0.178502)
(-0.572706,  -0.395031,  -0.456898),  (0.004519,  0.178459)
(-0.572706,  -0.395031,  -0.428912),  (0.068258,  0.178489)
(-0.571258,  -0.395031,  -0.429164),  (0.067559,  0.178493)
(-0.494591,  -0.039934,  -0.456898),  (0.004519,  0.318865)
(-0.493208,  -0.039934,  -0.456646),  (0.005211,  0.318904)
(-0.510439,  -0.220966,  -0.456646),  (0.005220,  0.248302)
(-0.511842,  -0.220966,  -0.456898),  (0.004519,  0.248260)
(-0.646664,  -0.039934,  -0.456646),  (0.193620,  0.318998)
(-0.645281,  -0.039934,  -0.456898),  (0.194317,  0.319020)
(-0.662478,  -0.220966,  -0.456898),  (0.194317,  0.248630)
(-0.663881,  -0.220966,  -0.456646),  (0.193610,  0.248625)
(-0.511842,  -0.220966,  -0.428912),  (0.068245,  0.248316)
(-0.510439,  -0.220966,  -0.429164),  (0.067554,  0.248304)
(-0.493208,  -0.039934,  -0.429164),  (0.067552,  0.318888)
(-0.494591,  -0.039934,  -0.428912),  (0.068244,  0.318913)
(-0.645281,  -0.039934,  -0.428912),  (0.130581,  0.318961)
(-0.646664,  -0.039934,  -0.429164),  (0.131277,  0.319004)
(-0.663881,  -0.220966,  -0.429164),  (0.131267,  0.248607)
(-0.662478,  -0.220966,  -0.428912),  (0.130566,  0.248558)
(0.756069,  -0.587648,  -0.456646),  (0.131267,  0.099280)
(0.754514,  -0.587648,  -0.456898),  (0.130530,  0.099221)
(0.754514,  -0.587648,  -0.428912),  (0.194377,  0.099354)
(0.756069,  -0.587648,  -0.429164),  (0.193623,  0.099384)
(0.602728,  -0.587648,  -0.429164),  (0.005271,  0.098591)
(0.604283,  -0.587648,  -0.428912),  (0.004519,  0.098543)
(0.604283,  -0.587648,  -0.456898),  (0.068286,  0.098575)
(0.602728,  -0.587648,  -0.456646),  (0.067569,  0.098592)
(0.656478,  -0.395031,  -0.456646),  (0.131266,  0.178980)
(0.655030,  -0.395031,  -0.456898),  (0.130559,  0.178923)
(0.655030,  -0.395031,  -0.428912),  (0.194334,  0.179040)
(0.656478,  -0.395031,  -0.429164),  (0.193613,  0.179049)
(0.503065,  -0.395031,  -0.429164),  (0.005237,  0.178502)
(0.504513,  -0.395031,  -0.428912),  (0.004519,  0.178459)
(0.504513,  -0.395031,  -0.456898),  (0.068258,  0.178489)
(0.503065,  -0.395031,  -0.456646),  (0.067559,  0.178493)
(0.443649,  -0.220966,  -0.456898),  (0.068245,  0.248316)
(0.442246,  -0.220966,  -0.456646),  (0.067554,  0.248304)
(0.425015,  -0.039934,  -0.456646),  (0.067552,  0.318888)
(0.426398,  -0.039934,  -0.456898),  (0.068244,  0.318913)
(0.595688,  -0.220966,  -0.456646),  (0.131267,  0.248607)
(0.594285,  -0.220966,  -0.456898),  (0.130566,  0.248558)
(0.577088,  -0.039934,  -0.456898),  (0.130581,  0.318961)
(0.578471,  -0.039934,  -0.456646),  (0.131277,  0.319004)
(0.594285,  -0.220966,  -0.428912),  (0.194317,  0.248630)
(0.595688,  -0.220966,  -0.429164),  (0.193610,  0.248625)
(0.578471,  -0.039934,  -0.429164),  (0.193620,  0.318998)
(0.577088,  -0.039934,  -0.428912),  (0.194317,  0.319020)
(0.426398,  -0.039934,  -0.428912),  (0.004519,  0.318865)
(0.425015,  -0.039934,  -0.429164),  (0.005211,  0.318904)
(0.442246,  -0.220966,  -0.429164),  (0.005220,  0.248302)
(0.443649,  -0.220966,  -0.428912),  (0.004519,  0.248260)
(-0.034096,  -0.343913,  -0.448699),  (0.137412,  0.543074)
(-0.034096,  -0.342924,  -0.448951),  (0.137441,  0.541966)
(-0.034096,  -0.235019,  -0.448951),  (0.137406,  0.752192)
(-0.034096,  -0.234030,  -0.448699),  (0.137442,  0.751084)
(-0.034096,  -0.234030,  -0.437111),  (0.137412,  0.709520)
(-0.034096,  -0.235019,  -0.436859),  (0.137441,  0.708411)
(-0.034096,  -0.342924,  -0.436859),  (0.137413,  0.585747)
(-0.034096,  -0.343913,  -0.437111),  (0.137442,  0.584638)
(-1.033478,  -0.726191,  -0.472481),  (0.974906,  0.021319)
(-1.031942,  -0.725091,  -0.472481),  (0.206894,  0.992169)
(-1.031942,  -0.726191,  -0.472762),  (0.669853,  0.516559)
(-0.706045,  -0.726191,  -0.413328),  (0.853717,  0.700691)
(0.491954,  -0.341663,  -0.437432),  (0.455056,  0.691886)
(0.488352,  -0.341663,  -0.436775),  (0.010260,  0.586564)
(0.488352,  -0.344242,  -0.437432),  (0.010266,  0.583508)
(-0.034096,  -0.341663,  -0.436775),  (0.137424,  0.586558)
(-0.034096,  -0.344242,  -0.437432),  (0.137430,  0.583502)
(0.488352,  -0.233701,  -0.437432),  (0.010260,  0.710662)
(0.488352,  -0.236280,  -0.436775),  (0.010266,  0.707606)
(0.491954,  -0.236280,  -0.437432),  (0.601736,  0.692296)
(-0.034096,  -0.236280,  -0.436775),  (0.137430,  0.707600)
(-0.034096,  -0.233701,  -0.437432),  (0.137424,  0.710655)
(0.488352,  -0.236280,  -0.449035),  (0.010260,  0.420118)
(0.488352,  -0.233701,  -0.448378),  (0.010266,  0.749954)
(0.491954,  -0.236280,  -0.448378),  (0.601599,  0.741184)
(-0.034096,  -0.233701,  -0.448378),  (0.137430,  0.749948)
(-0.034096,  -0.236280,  -0.449035),  (0.137424,  0.420112)
(0.488352,  -0.344242,  -0.448378),  (0.010260,  0.544216)
(0.488352,  -0.341663,  -0.449035),  (0.010266,  0.541161)
(0.491954,  -0.341663,  -0.448378),  (0.454920,  0.740774)
(-0.034096,  -0.341663,  -0.449035),  (0.137430,  0.541155)
(-0.034096,  -0.344242,  -0.448378),  (0.137424,  0.544210)
(0.445440,  -0.220966,  -0.428828),  (0.256042,  0.248249)
(0.441778,  -0.220966,  -0.429485),  (0.005802,  0.248278)
(0.442539,  0.172639,  -0.428828),  (0.256050,  0.401631)
(0.442710,  0.175218,  -0.429485),  (0.420016,  0.760458)
(0.438933,  0.172642,  -0.429485),  (0.005784,  0.401630)
(0.592494,  -0.220966,  -0.428828),  (0.194950,  0.248604)
(0.596156,  -0.220966,  -0.429485),  (0.193020,  0.248622)
(0.593311,  0.172642,  -0.429485),  (0.193060,  0.401498)
(0.589883,  0.175218,  -0.429485),  (0.420016,  0.980790)
(0.589704,  0.172639,  -0.428828),  (0.194934,  0.401505)
(0.596156,  -0.220966,  -0.456325),  (0.131866,  0.248571)
(0.592494,  -0.220966,  -0.456982),  (0.129944,  0.248537)
(0.589704,  0.172639,  -0.456982),  (0.129982,  0.401476)
(0.589883,  0.175218,  -0.456325),  (0.600081,  0.980790)
(0.593311,  0.172642,  -0.456325),  (0.131853,  0.401480)
(0.445440,  -0.220966,  -0.456982),  (0.068855,  0.248256)
(0.441778,  -0.220966,  -0.456325),  (0.066966,  0.248274)
(0.438933,  0.172642,  -0.456325),  (0.066991,  0.401609)
(0.442710,  0.175218,  -0.456325),  (0.981288,  0.554719)
(0.442539,  0.172639,  -0.456982),  (0.068867,  0.401619)
(0.428163,  -0.039934,  -0.456982),  (0.068851,  0.318843)
(0.424554,  -0.039934,  -0.456325),  (0.066966,  0.318848)
(0.428163,  -0.039934,  -0.428828),  (0.256047,  0.318841)
(0.424554,  -0.039934,  -0.429485),  (0.005796,  0.318856)
(0.575323,  -0.039934,  -0.428828),  (0.194934,  0.318966)
(0.578932,  -0.039934,  -0.429485),  (0.193028,  0.318972)
(0.578932,  -0.039934,  -0.456325),  (0.131870,  0.318943)
(0.575323,  -0.039934,  -0.456982),  (0.129964,  0.318921)
(0.502583,  -0.395031,  -0.429485),  (0.005821,  0.178497)
(0.506360,  -0.395031,  -0.428828),  (0.256021,  0.178457)
(0.653183,  -0.395031,  -0.428828),  (0.194984,  0.179036)
(0.656960,  -0.395031,  -0.429485),  (0.193026,  0.179065)
(0.656960,  -0.395031,  -0.456325),  (0.131868,  0.178971)
(0.653183,  -0.395031,  -0.456982),  (0.129925,  0.178927)
(0.502583,  -0.395031,  -0.456325),  (0.066964,  0.178477)
