(-1.327636,  4.115876,  -0.933271),  (0.964535,  0.571665)
(-1.327636,  4.050538,  -0.983593),  (0.957711,  0.575412)
(-1.327636,  3.815727,  -0.983593),  (0.957711,  0.588881)
(-1.327636,  3.242979,  -0.933271),  (0.964535,  0.621734)
(-1.327636,  4.115876,  -0.933271),  (0.964535,  0.571665)
(-1.327636,  3.437160,  -0.961598),  (0.960693,  0.610595)
(-1.327636,  4.050538,  -0.983593),  (0.957711,  0.575412)
(-1.327636,  4.115876,  -0.955954),  (0.961459,  0.571665)
(-1.327636,  4.096738,  -0.975497),  (0.958809,  0.572762)
(-1.327636,  4.115876,  -0.955954),  (0.961459,  0.571665)
(-1.327636,  4.050538,  -0.983593),  (0.957711,  0.575412)
(-1.327636,  4.115876,  -0.933271),  (0.964535,  0.571665)
(-1.327636,  3.437160,  -0.961598),  (0.960693,  0.610595)
(-1.327636,  4.115876,  -0.933271),  (0.964535,  0.571665)
(-1.327636,  3.815727,  -0.983593),  (0.957711,  0.588881)
(-1.327636,  3.242979,  -0.933271),  (0.964535,  0.621734)
(-1.327636,  3.437160,  -0.961598),  (0.960693,  0.610595)
(-1.327636,  3.242979,  -0.970890),  (0.959433,  0.621734)
(-1.736544,  4.115876,  -0.933271),  (0.351422,  0.505022)
(-1.736544,  3.242979,  -0.933271),  (0.351422,  0.555091)
(-1.736544,  3.437160,  -0.961598),  (0.355263,  0.543953)
(-1.736544,  3.815727,  -0.983593),  (0.358246,  0.522238)
(-1.736544,  4.115876,  -0.933271),  (0.351422,  0.505022)
(-1.736544,  3.437160,  -0.961598),  (0.355263,  0.543953)
(-1.736544,  4.050538,  -0.983593),  (0.358246,  0.508770)
(-1.736544,  4.115876,  -0.933271),  (0.351422,  0.505022)
(-1.736544,  3.815727,  -0.983593),  (0.358246,  0.522238)
(-1.736544,  4.115876,  -0.955954),  (0.354498,  0.505022)
(-1.736544,  4.050538,  -0.983593),  (0.358246,  0.508770)
(-1.736544,  4.096738,  -0.975497),  (0.357148,  0.506119)
(-1.736544,  4.115876,  -0.933271),  (0.351422,  0.505022)
(-1.736544,  4.050538,  -0.983593),  (0.358246,  0.508770)
(-1.736544,  4.115876,  -0.955954),  (0.354498,  0.505022)
(-1.736544,  3.242979,  -0.970890),  (0.356523,  0.555091)
(-1.736544,  3.437160,  -0.961598),  (0.355263,  0.543953)
(-1.736544,  3.242979,  -0.933271),  (0.351422,  0.555091)
(1.327636,  3.815727,  -0.983593),  (0.957711,  0.588881)
(1.327636,  4.050538,  -0.983593),  (0.957711,  0.575412)
(1.327636,  4.115876,  -0.933271),  (0.964535,  0.571665)
(1.327636,  4.115876,  -0.933271),  (0.964535,  0.571665)
(1.327636,  3.242979,  -0.933271),  (0.964535,  0.621734)
(1.327636,  3.437160,  -0.961598),  (0.960693,  0.610595)
(1.327636,  4.115876,  -0.933271),  (0.964535,  0.571665)
(1.327636,  3.437160,  -0.961598),  (0.960693,  0.610595)
(1.327636,  3.815727,  -0.983593),  (0.957711,  0.588881)
(1.327636,  4.050538,  -0.983593),  (0.957711,  0.575412)
(1.327636,  4.115876,  -0.955954),  (0.961459,  0.571665)
(1.327636,  4.115876,  -0.933271),  (0.964535,  0.571665)
(1.327636,  4.115876,  -0.955954),  (0.961459,  0.571665)
(1.327636,  4.050538,  -0.983593),  (0.957711,  0.575412)
(1.327636,  4.096738,  -0.975497),  (0.958809,  0.572762)
(1.327636,  3.437160,  -0.961598),  (0.960693,  0.610595)
(1.327636,  3.242979,  -0.933271),  (0.964535,  0.621734)
(1.327636,  3.242979,  -0.970890),  (0.959433,  0.621734)
(1.736544,  4.050538,  -0.983593),  (0.358246,  0.508770)
(1.736544,  4.115876,  -0.955954),  (0.354498,  0.505022)
(1.736544,  4.096738,  -0.975497),  (0.357148,  0.506119)
(1.736544,  4.115876,  -0.933271),  (0.351422,  0.505022)
(1.736544,  3.815727,  -0.983593),  (0.358246,  0.522238)
(1.736544,  3.437160,  -0.961598),  (0.355263,  0.543953)
(1.736544,  4.115876,  -0.955954),  (0.354498,  0.505022)
(1.736544,  4.050538,  -0.983593),  (0.358246,  0.508770)
(1.736544,  4.115876,  -0.933271),  (0.351422,  0.505022)
(1.736544,  3.815727,  -0.983593),  (0.358246,  0.522238)
(1.736544,  4.115876,  -0.933271),  (0.351422,  0.505022)
(1.736544,  4.050538,  -0.983593),  (0.358246,  0.508770)
(1.736544,  3.242979,  -0.933271),  (0.351422,  0.555091)
(1.736544,  4.115876,  -0.933271),  (0.351422,  0.505022)
(1.736544,  3.437160,  -0.961598),  (0.355263,  0.543953)
(1.736544,  3.437160,  -0.961598),  (0.355263,  0.543953)
(1.736544,  3.242979,  -0.970890),  (0.356523,  0.555091)
(1.736544,  3.242979,  -0.933271),  (0.351422,  0.555091)
(-1.327636,  3.815727,  0.983593),  (0.957711,  0.588881)
(-1.327636,  4.050538,  0.983593),  (0.957711,  0.575412)
(-1.327636,  4.115876,  0.933271),  (0.964535,  0.571665)
(-1.327636,  4.115876,  0.933271),  (0.964535,  0.571665)
(-1.327636,  3.242979,  0.933271),  (0.964535,  0.621734)
(-1.327636,  3.437161,  0.961598),  (0.960693,  0.610595)
(-1.327636,  4.115876,  0.933271),  (0.964535,  0.571665)
(-1.327636,  3.437161,  0.961598),  (0.960693,  0.610595)
(-1.327636,  3.815727,  0.983593),  (0.957711,  0.588881)
(-1.327636,  4.050538,  0.983593),  (0.957711,  0.575412)
(-1.327636,  4.115876,  0.955954),  (0.961459,  0.571665)
(-1.327636,  4.115876,  0.933271),  (0.964535,  0.571665)
(-1.327636,  4.115876,  0.955954),  (0.961459,  0.571665)
(-1.327636,  4.050538,  0.983593),  (0.957711,  0.575412)
(-1.327636,  4.096739,  0.975497),  (0.958809,  0.572762)
